,TICKER,YEAR,CODE,SECTOR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
160,IP,1996,DD,Consumer Cyclical,1339600,1330500,1665300,1397500,1041300,1223200,1060500,875400,588100,1536800,1299000,734500,433800,542200,1348400,2033500,996400,968400,887000,1408700,697600,558000,749100,611800,672500,698200,773900,1098600,1293200,827400,940100,646300,810800,1240400,1204300,948700,1090300,1290000,701400,1392100,907700,794000,926300,959800,1530600,1303600,923300,1812200,1534500,1565700,1664300,1859600,1824800,1086600,1065500,1063700,1519300,1375800,1405900,1299200,
161,FL,1996,DD,Consumer Cyclical,466800,460500,560200,249400,681200,820900,303600,316200,344500,669700,240100,248800,87700,233300,310500,445300,825800,462100,434100,430600,184200,189100,306000,110400,321400,225500,612700,402600,360100,235400,837700,1131200,294000,632600,1570700,858700,1110900,742800,1134400,1994900,643100,633900,536100,372100,783700,381700,147500,443500,785200,278900,748800,416000,331900,271900,457600,378900,465300,519500,1031100,748600,
162,DIS,1996,DD,Communication Services,2973200,3206700,1957200,3612100,2746300,3208900,2907200,4870500,2134200,2624700,2966800,2065400,1573100,1750700,2675200,3987700,2785900,3072600,3121600,3801300,4485800,2700700,2435500,3272100,2376500,1715100,2910500,3025800,3402900,3700000,3245400,4712100,3786700,5117700,5960700,3750800,3610600,9793700,3278800,4024800,4890600,3043700,4229800,4720000,14645700,6794900,2018300,5193200,4010500,4855900,3351800,4472100,3717000,3113400,5182200,5249400,5324800,3537600,6039200,4245600,
163,MMM,1992,RD,Industrials,1194800,514400,982400,979600,1276400,923200,718400,751600,2549600,1282400,918800,1014000,677600,886000,972400,876400,689200,1892000,1234800,1098400,553600,1718400,1317600,1027200,1113600,956800,819600,467600,1066000,1056800,766800,1392400,862000,887600,1729200,1036400,947600,1080000,985600,756400,1848400,1513600,2666000,886000,1380400,1143200,776000,930800,1065600,446800,880400,1289600,600000,1176000,957600,689600,829600,1373200,1166000,2331200,
164,AXP,1992,RD,Financials,3550000,3306000,3016700,2803200,2309300,3417100,3830400,3915400,5861500,3696700,3078800,2675400,3107900,3189800,3160400,4060700,3648400,5982100,5939300,4589600,2466000,2070400,2580100,3635700,10347600,3445500,4831600,3848900,3663200,3238200,2481700,2153700,2304500,3067800,7033000,4390100,2976600,2521100,1521400,4522400,6481500,6298800,7424400,3180200,4292400,5482100,1500500,4227000,2609600,2601300,4024100,5628400,34496400,8700400,3744400,3374200,1801700,3066100,5068400,10155000,
165,CVX,1992,RD,Energy,2024000,1599600,1443600,1689200,1644800,1015600,2407600,1779600,1563600,2029600,1339600,3871200,1536800,672400,773200,1208000,1340800,2141200,1729600,1623200,1198800,1144800,1486000,1409600,1256800,931600,1089600,1583600,2078400,2573600,1927600,2658000,1729200,2831600,2084800,2217200,1479200,1218800,1328800,867600,1166800,1806000,323600,1486800,2448800,1600800,693200,1753200,1452400,1842400,2129600,2476800,1996800,1585200,1050000,1744800,1052800,1286800,1089600,1353600,
166,BA,1992,RD,Industrials,2767600,2536600,3306400,1594200,1518600,2895400,1894000,1487000,4935000,1833400,1163200,1680200,1506000,779600,1294200,1335200,1486200,1524600,1053800,1229400,1069600,1643200,2032400,2384400,3497600,2862800,2128000,1610400,2664600,1457200,1372600,1221800,1981200,1739800,2109200,2222400,2429000,2350600,1688400,2220800,2763800,3991600,4502800,3063200,4483600,3483400,1715400,2736200,1947000,3160400,2822600,2435600,2078600,2781200,2203600,3676000,1847600,2371200,4293400,3868200,
167,CAT,1992,RD,Industrials,2249600,1409600,2027200,1293600,1534400,1803200,1593600,4053600,4610400,2371200,1951200,2714400,1720000,1544800,2341600,4087200,4010400,1792000,2480000,3823200,1645600,4927200,5550400,3480000,1755200,2140000,2895200,1512800,2132000,3844800,5312800,2192800,2088800,1700800,1386400,1520000,1019200,1375200,1028000,2204000,1042400,3177600,2460000,977600,1699200,1369600,926400,3067200,2609600,4752000,4324000,2655200,1273600,1481600,1228800,1092000,709600,820800,1066400,1365600,
168,MO,1992,RD,Consumer Discretionary,3813000,3750900,3528900,3401700,3285900,3840300,4307100,4119900,11020800,4416300,3531000,5838300,4738500,3474600,7555200,3623700,32833800,41529900,14483700,12306000,7689600,10989600,18642300,9116400,7788300,6951900,4818900,6235500,5904300,7857300,5267400,15798900,6423000,4725000,4919100,3944400,7495500,7396200,4258800,5140500,5005200,5010600,8327400,3210600,4601100,4652100,2065200,4324800,5619600,3620700,4100400,4601400,4191300,5478000,4499700,4119000,4937100,5662200,9534000,11124600,
169,KO,1992,RD,Consumer Staples,18865600,7568000,6002800,5755200,4642000,5256000,10548400,7023200,13808400,5376000,11218800,10790000,9359600,6099600,7318400,8840400,8709200,8850800,7592000,11336000,7141600,4636800,5762000,5287600,5722000,4528000,3564800,4192000,4886400,4812400,3514400,3420800,4127200,4367200,3778000,4757200,4110400,4553600,2804800,3855200,5709200,4380800,10044400,3779200,6152800,3517200,2527200,6829200,8078000,8476800,6240800,4904400,4974000,5963600,4108400,4171600,3222400,5935200,8208000,5788800,
170,DD,1992,RD,Materials,870200,719500,689800,746500,1300200,566700,755400,941900,1703300,971800,1167500,542500,821300,445100,537400,793800,659000,1554000,741300,503700,542700,1003400,409900,367500,1158000,719500,439800,735500,945500,725900,665100,417100,701400,991300,976000,1113900,1152900,430800,485800,971600,806800,620700,1602100,898300,1100600,1391500,949700,1967800,1690400,1550500,774600,1416600,847700,1491400,861800,961700,615400,588000,833200,1545600,
171,GE,1992,RD,Industrials,21344500,9232700,6684200,10533100,8696000,9940300,12940500,11894600,23497300,9801700,11686200,14018700,8145600,6663000,12347700,11401700,11092200,19027000,14923500,11980800,7184700,8547500,9052900,8320400,13927600,10169900,5945400,6845200,12078100,11964500,16019300,9164000,7215900,10318400,11572700,9355000,8757200,7607800,7894800,7106100,12438800,8468900,30447400,26891900,30573500,17273500,8349100,14314500,14040000,9176500,10208600,11957000,8752200,11134600,12577300,9744300,5703300,13437200,12262800,12767000,
172,AA,1992,RD,Materials,707700,370100,644400,499600,418100,494300,462600,826900,1642500,1121500,719300,1163700,1053300,678700,1039900,468400,867900,1024300,875100,631400,920400,1493100,857500,900800,992300,1259000,1053600,664400,1171100,588800,238700,574500,745300,393700,536500,570900,1138200,993700,2105600,1483100,999700,1530300,1312600,743300,800000,1012300,1304300,1813900,1625500,1139200,1127200,970000,587800,576200,1986500,1274600,591500,599500,530500,438700,
173,S,1992,RD,Consumer Cyclical,869000,2271600,2858800,2001200,1135000,553200,435800,881800,1421600,1203000,444400,833200,531600,287600,2122400,658200,1006200,954600,1291000,879000,906400,710800,1351800,800000,551400,3023200,844400,889400,546600,1641000,1532000,1787400,1322200,900200,581000,3128600,586400,2118400,563200,406800,2848800,1256600,1484600,501600,847600,1799600,408200,1450400,1504000,1915600,3123000,1910400,3413200,1580000,655200,2244600,2032200,1726800,847000,672600,
174,IBM,1992,RD,Information Technology,4450000,6388800,6580400,4589200,8558800,12027200,8548800,13153200,15406400,7226400,5016800,4831200,5417600,3519600,5924000,7798800,33316000,30614000,15607200,13419600,11067600,9732400,8948400,10102800,18146800,11386000,10283200,9178000,9288400,9500800,8319200,8544800,10569200,8865600,8748400,12580400,12532000,7405200,7060400,8082800,10828400,13230400,14860800,8880800,11388400,7154800,4918000,12956000,8359200,5331600,5785600,5785600,6673600,8853600,14416400,12756000,7787200,10167200,48774000,53685200,
175,JPM,1992,RD,Financials,3431400,2501700,3804000,3745800,2473800,2114100,2355000,1987800,2048700,3438300,1288200,1691100,1744500,902400,1623900,1263300,1014600,1275000,3991800,4371300,1538400,2039700,1798800,2709900,2229300,1080900,1008600,789300,2822400,2730000,990600,1284600,2049900,2324400,2043600,2281500,3578100,3259200,1588200,841200,1072500,1666500,2690100,2524800,1803600,2155800,881400,2239800,2190900,1766400,520500,1044900,784500,960600,1444500,2490300,1856700,1301100,1244400,2076000,
176,MCD,1992,RD,Consumer Discretionary,1814400,1390400,1413600,1351600,1312400,2186400,2007200,3642800,4586400,2003600,2037600,1947600,936800,1118400,1509200,1411600,1564400,3012000,2779600,2290800,2429200,2221600,2372000,3180400,5013600,3750800,2296000,2744800,2093600,1600000,1492000,1282000,998400,1931200,2227200,4044800,2296000,1968000,2645200,5258000,2834400,5408800,6532400,2196000,3095600,2957600,1632400,2858800,3610400,2363200,1700000,2021600,1634400,2032000,1202800,2026400,1860000,2138000,2972400,2296000,
177,MRK,1992,RD,Health Care,3022600,8781600,11897000,7626400,5272400,4369400,5147600,5703800,9420200,6066200,4550400,5700200,5409200,6427000,7187200,6095400,4871600,7710400,5735600,7949600,11725200,5209600,7329400,5208400,4353000,4720600,4745600,5262400,4947800,3706600,3631800,5654800,6094000,4562800,4594000,8152400,6760000,4620600,2767000,2989000,3594400,3371000,5041600,3486600,3916600,3405600,1656200,3577200,3343200,2698000,2891600,3399000,3795600,4390600,5076800,3503400,2584200,2299000,2758800,2835200,
178,GT,1992,RD,Consumer Cyclical,3157400,1542400,2959200,2665000,1805000,976800,1891400,1044400,1731000,1626600,747600,763200,573800,681800,844400,464800,320200,727400,548800,753800,291000,697000,1172600,1097800,1097000,700400,488200,594200,568400,1398000,555000,396600,362000,326600,428600,484400,239400,302800,517000,476400,382000,322600,962000,1366200,966600,276000,291800,843800,1035000,396000,508400,701400,374200,648400,393600,576000,325400,446400,293800,1481800,
179,T,1992,RD,Communication Services,1105600,859600,1046800,873200,1060000,2303200,979200,922000,2534000,832400,1550400,1839600,1035600,1226400,1285600,1292400,1126000,1586000,1868400,1662800,4195200,3921600,2774000,1077600,834800,1515200,624400,986400,820000,628800,1018000,1375200,2061600,2789200,1741200,1555600,1646000,1087200,1265600,1244000,2214000,1476400,1689600,851600,1592000,1938800,748800,2164800,1234000,960800,1463600,665200,1262400,1025600,1311600,961200,1146400,1772800,1607200,944400,
180,PG,1992,RD,Consumer Staples,2406400,1291200,1728000,2026800,1518000,2303200,2070800,2032000,4117200,3090000,3037200,2275200,1377200,1180000,3095600,3817600,2139600,3908800,2459200,2696800,1962400,4223600,2668400,6067600,2252800,1676400,2353600,1917600,2306000,2364800,1672000,2206800,2356400,2618800,2060400,314800,2284000,1363600,1286800,2218400,2366000,1792800,4146000,1814000,2874400,1370400,1076400,2330000,2484400,1818400,1366400,1808400,1990800,1750400,1655200,2262400,1423200,2099600,2561600,2539200,
181,UTX,1992,RD,Industrials,5368800,5156000,6685600,2996000,5740000,5132000,3189600,1488000,5324000,1931200,3216000,1795200,2184800,1056800,1558400,2202400,4490400,2307200,1899200,2378400,14378400,5836000,3024800,4163200,1732800,2660800,2134400,6695200,3068000,1599200,970400,2416800,1246400,1309600,2644800,1419200,2628800,2405600,5156000,4584800,2289600,1624000,3597600,3164800,3453600,1926400,1612000,4652000,2495200,2660000,1408000,3089600,1710400,3016800,3056000,2161600,1492800,2040800,1384000,1156000,
182,IP,1992,RD,Consumer Cyclical,633500,434800,561700,468200,417300,860000,1114700,923900,2018600,739000,811400,1045600,769800,714000,971000,807300,495600,1113900,722900,618700,480000,524400,222600,272300,567200,740600,799800,644900,774600,1506600,725800,643000,310000,363800,761300,1066900,1134600,731400,643000,1102600,901000,592100,1842200,774800,963300,751100,886000,806500,1176000,1424800,407200,1009700,410800,1020600,900000,1697800,980100,807700,788800,850300,
183,FL,1992,RD,Consumer Cyclical,753600,511800,316400,274400,532800,613800,432600,297800,394900,646400,419300,362300,194400,125100,302400,262300,111300,442600,470200,455200,322200,421200,296000,288400,269200,504300,602500,274800,309500,242400,573600,800700,638100,220300,301700,333900,240600,87100,139600,94400,357100,246300,407000,227100,484200,330300,115100,185700,336400,389100,823500,277400,576300,273700,382100,610600,120400,253800,318200,488900,
184,DIS,1992,RD,Communication Services,3433600,2107100,2566600,2113800,2196200,1961400,2699200,2521900,5066000,2485700,3734400,2775200,1538100,2148200,3363100,2199200,2018300,3838700,2730500,3280000,3381000,4075000,8080900,5528000,6184800,5440400,3270600,2329100,4223400,2462600,3203700,2991700,3538500,6988000,5271300,5740200,3250200,2226600,2933700,2736600,2258800,4551500,6759900,2095200,2879800,3461000,1575500,5599400,29840000,5977800,4144900,5280100,4365100,2961600,3865700,4230700,2587600,2623200,2153900,2172200,
185,MMM,1988,RR,Industrials,1159200,1317600,2493600,1832400,2563600,4320000,1768000,3180000,1135200,1164400,1926400,2433600,1614400,1192000,1978800,3132000,2343200,3914400,1112400,1076400,2295600,1936800,1683600,1864400,1578000,1978000,2070400,1950800,1668000,2766800,2313600,2401600,2233600,2459600,1836400,2792000,1568400,2767200,1722000,1293600,1546400,987600,1250000,2180400,2009200,1452000,2730000,1474800,1769600,1446800,1423200,1284400,1661200,1332000,1575600,1352400,2577600,1688000,1722800,1510800,
186,AXP,1988,RR,Financials,1684500,3092500,3871200,3388600,2738100,2452300,2055000,3261500,7019300,4429900,3696700,3422500,2560200,1911100,2425900,2641800,3395800,4603600,2414200,4808200,5098900,3130900,2631800,3002000,5415600,5324400,3300200,2229100,2565000,2188300,3661400,1748300,2973900,2563300,3020900,4330500,3025000,3649400,2272700,2420400,2127000,1077900,2018000,2799100,3586000,4388400,2551000,5269900,5021400,2134500,1418500,1445600,1223200,1888800,2726800,2154800,5172600,2611600,2446400,3930100,
187,CVX,1988,RR,Energy,2128800,1810000,1758800,1831600,2298800,2291600,2452000,2872000,1692400,1754000,2248800,2174000,1566400,3182000,1858000,1564800,1967200,2928800,1155600,1054000,1090000,1409600,1034000,2202800,1348800,1602800,2916000,2377200,1791600,1868800,1759600,1225200,1918800,2132400,1182800,2296000,882000,1870000,1853200,2477200,1518800,1387200,1874000,1653600,1768800,1278800,1571200,2569600,2480000,2663200,2365600,1623200,2014000,1481200,2190000,1352800,4864800,2144400,1320800,1856800,
188,BA,1988,RR,Industrials,2142000,3942000,3489200,2199800,1490600,1827800,1715600,4765800,2401400,1586000,5208600,4440600,1925400,1565400,2571200,2874800,1994400,3315000,1614000,1485000,1615400,1909800,711000,1068600,1555200,1910000,2478800,1506800,1068200,1261800,1575000,1371600,1985600,2707200,2504000,2135600,1495200,1143200,1217600,1400400,2530800,854000,2471600,2055600,2148600,1506800,2017800,2208000,1993800,2330000,2026200,1149600,1196400,1592000,1614600,851600,1914600,1586600,2768400,4644200,
189,MO,1988,RR,Consumer Discretionary,3790800,15102000,7777200,7600800,10843200,8619600,5324400,17985600,4467600,6727200,7941600,8097600,5344800,8301600,46568400,23678400,33405600,12028800,12732000,13128000,9092400,9686400,5127600,11970000,9276000,6040800,6031200,4866000,5833200,8498400,11625600,7724400,7870800,10782000,6186000,9584400,5930400,6421200,7063200,8064000,5088000,5676000,4939200,7407600,9178800,6082800,6456000,6894000,9050400,6312000,8418000,4251600,5475600,6200400,6510000,14110800,8182800,6034800,8913600,7597200,
190,KO,1988,RR,Consumer Staples,7561600,18100800,18462400,16139200,9232000,6190400,6694400,17614400,5364800,8948800,8064000,4440000,6796800,6576000,7467200,11712000,16955200,18275200,9892800,19030400,10369600,13344000,6148800,5784000,6870400,8888000,4476800,5982400,10745600,5907200,10003200,5091200,11681600,8328000,6624000,10305600,8297600,12907200,6939200,8006400,5222400,4518400,6910400,11627200,11774400,7576000,7932800,11512000,13440000,8684800,8388800,5196800,6904000,8726400,7006400,6076800,16425600,13616000,9548800,17883200,
191,DD,1988,RR,Materials,1301300,1932600,1805900,1277300,2174200,2500200,2789400,4536600,1322400,2306100,2836700,2651300,1666400,849400,1491200,2881700,2317000,2927700,1722400,1076400,1226700,1690400,1527300,1862800,2805200,2229000,2611100,2665500,2849900,2553600,2880300,1895700,2323800,1621500,1306400,2975900,1671800,1499200,1810300,1674400,1095800,862000,1332300,1285700,2119100,1023700,1834600,1859700,1681300,1600000,1013200,1653100,788700,1343900,1544300,1172300,2461700,2112200,1845300,1670800,
192,GE,1988,RR,Industrials,10518100,15175600,16438600,11555200,9919100,12729600,9831700,26224200,13779100,12457500,14828700,10704000,14154800,12823200,20333600,25476600,17454500,27148900,14272100,13382300,11246900,16119100,11571400,10632900,13872700,25912200,16830500,12865600,11379200,22155700,19166700,23342500,20978800,21617800,17435800,27011700,17148700,16764300,12749500,13789100,12859300,8971800,12375100,17418300,18793600,16427400,16720700,18439200,18789800,19885600,27997600,18883400,18154600,18960800,16859200,15731000,27227600,25517800,23603400,18527800,
193,AA,1988,RR,Materials,339800,975400,1421200,984700,1210700,3208600,2376000,1419200,773000,1647900,869900,722700,702100,876100,1344500,2935900,1990500,985300,330500,793000,790600,1277000,1882600,571500,811200,1174100,1905800,877900,489300,576900,553300,933400,910400,1182100,616200,1379900,648400,553300,876100,695100,920000,484600,427700,401700,358800,566500,1170700,729700,760600,971000,668700,399500,787200,670700,461000,608800,853900,1111800,1681800,1639900,
194,S,1988,RR,Consumer Cyclical,4203600,1636000,3296400,1678000,1106000,3236800,1538000,2869600,1396000,3938000,1506800,2196400,1197600,833200,997600,1578400,1806800,1683600,1689600,1463600,1463200,994800,630800,808800,995600,1354000,796400,950800,1516400,1050800,1269600,575200,1048800,1994000,1436000,680000,1152800,776800,1032400,1013200,2337200,999200,1328400,1755600,1994000,2320000,1407200,2889600,2550400,724400,4442000,1862800,1770400,1617600,1345600,699600,1322400,1033600,1400800,1514000,
195,IBM,1988,RR,Information Technology,3982800,5429600,6477200,4172000,3340000,4524400,3113200,7892400,3346000,6417200,7264400,6099600,8980000,4368000,7079200,8982400,6826800,7736800,4093200,4112000,3657200,5396800,3808800,5066800,5109600,4096000,3634400,6867200,5756800,4466400,5564400,4514000,5540800,5311600,4088000,7426000,4945200,4562000,4057600,4103200,3122400,2644000,5970400,6780800,5083600,3590800,5431200,5518000,5074000,5619200,3638400,4513200,3583200,3838400,4783200,3701600,8028400,5688000,8422400,4829600,
196,NAV,1988,RR,Industrials,46600,88900,107900,52300,43100,35900,37400,101000,60700,45200,89100,56100,47400,90500,36100,61600,123700,80500,75000,47900,82700,79400,67200,65000,78000,41200,71600,75700,62900,88800,45000,47100,67100,67100,31900,149600,139000,59500,52200,37100,43800,36800,25600,58600,31500,34400,61200,128800,106300,78400,44900,47400,40300,41300,68500,64900,137900,106400,81100,76100,
197,MCD,1988,RR,Consumer Discretionary,2002400,8428800,3611200,2536000,2113600,3586400,3756800,7700800,8240000,4506400,7492000,4192800,3752000,1579200,2964000,3646400,3492800,9452000,2948800,2720800,3049600,4148800,2536000,1834400,4151200,3274400,3400000,2689600,9640000,3027200,4185600,3290400,2661600,3447200,3632000,4174400,3830400,3238400,2405600,3036000,2068800,1199200,1615200,2600000,2907200,2989600,2045600,2698400,4013600,2632800,2304000,1474400,1368800,2902400,3334400,2350400,3721600,3680000,2892000,2332000,
198,MRK,1988,RR,Health Care,2399400,6253800,4924200,3688800,3417600,3061800,3375000,7150800,3244800,2571000,4564800,2331600,3612000,2273400,3200400,5311800,7479000,6442200,3665400,1971000,4910400,5533200,2490600,3263400,3142800,7746000,7185000,4211400,2860800,2662800,4183800,2563800,4303200,5758200,3035400,7544400,4130400,4570800,2572200,3279000,2352600,1976400,4215000,3313200,5296200,3399600,3760800,5033400,3951600,4538400,2302200,2522400,2362200,3185400,3227400,3010800,6169200,4112400,4371000,3202800,
199,GT,1988,RR,Consumer Cyclical,314000,389800,577600,351000,181000,3265000,1575200,1185600,542000,525600,810000,680800,831200,857400,575400,1006600,762400,1099400,877600,954000,372000,736200,360400,271800,411400,247200,556200,220400,284800,553200,411800,495400,478400,441600,418600,404400,417800,273400,371000,251400,1029400,208600,364200,847600,493200,339400,305400,687400,460000,395600,366800,303200,256400,355600,307000,477600,1540200,470000,1260400,697400,
200,T,1988,RR,Communication Services,975200,1926800,1664000,3609600,2707200,2712400,1196800,2592000,1387200,769600,1274400,1024400,1408400,725600,778400,1978000,1104400,1343600,1290800,994800,1408800,995200,1494000,1024400,1310000,1574800,1284800,1196800,1053600,1559600,1038000,1147200,1746400,1024800,1052800,1484400,814000,1191200,1188800,1090400,895600,674800,1002000,1048400,1074400,1618000,912000,1296800,1024400,1320000,2237200,1088800,736000,1059600,1547200,1345600,2287600,2280800,1520400,3578000,
201,PG,1988,RR,Consumer Staples,1694400,3864000,7536000,3708800,2633600,3814400,2512000,10822400,3174400,4443200,4926400,3260800,5654400,3264000,4740800,5572800,6316800,13419200,7696000,5780800,9334400,6843200,3889600,2595200,4004800,6297600,6363200,8707200,7731200,3521600,3904000,2966400,5344000,5086400,3113600,8099200,3515200,7233600,2956800,3971200,2571200,1854400,2955200,5171200,3750400,2849600,6272000,3816000,4244800,4068800,3483200,2124800,3000000,3972800,10171200,5371200,8016000,4780800,5364800,5942400,
202,UTX,1988,RR,Industrials,1728000,1557600,1973600,1988800,4561600,3277600,3607200,3512800,2276800,1920800,3389600,1852800,2272000,2036800,2925600,1816800,2067200,2957600,1547200,1567200,5449600,1965600,1772000,1548000,1224000,2032800,2048000,1434400,1742400,1973600,1592800,1308800,1982400,2436800,1580000,2830400,1063200,1622400,996000,1192800,1172000,678400,1149600,1232800,3188800,1719200,3028000,2945600,2126400,1424800,1448000,1226400,2120000,1872000,1964000,1366400,3964800,2640800,2101600,1505600,
203,IP,1988,RR,Consumer Cyclical,794300,937300,905900,661100,531100,876000,1288900,1865700,972200,970600,1051500,1539000,582600,325000,560700,739600,1646900,1944600,676500,544100,638800,578900,867100,620500,470900,1381600,1215900,921100,520900,510000,602300,809300,1116800,1582200,813800,1175000,785800,1045200,548700,654000,580000,435400,677700,783800,1092200,699200,816200,523800,836100,914200,656200,645900,1129700,694100,905900,597600,1336400,1048800,689900,658800,
204,FL,1988,RR,Consumer Cyclical,747400,1385200,783000,684400,582600,632800,873400,1289400,424400,608600,386000,680000,380600,343400,751800,928000,672600,865200,582800,184600,407400,783400,707600,367800,314400,468400,648200,499200,392200,249600,330800,293000,439800,376800,515400,391400,443200,301000,277600,437800,177600,139000,230800,505600,426400,250400,689600,334800,422400,399800,225600,182200,329200,220600,379000,163000,356800,271400,532400,287000,
205,MMM,1984,RR,Industrials,1959200,679200,1201600,1092800,2521600,992800,988800,1758400,427200,1641600,1783200,1801600,1302400,1697600,1136800,768000,2640800,5241600,1293600,1836000,1205600,1352000,1062400,436800,1187200,994400,1137600,1459200,1068000,2390400,2380000,1056000,1437600,899200,1346400,796000,875200,1592800,882400,1568800,1633600,1176800,1288000,1130400,1361600,1888000,2052000,1136800,1861600,1212800,1444800,720800,1237600,929600,788000,1483200,1932000,2086400,2958400,2177600,
206,AXP,1984,RR,Financials,4047400,5499200,4900400,9864300,3154900,3868800,2747000,3864000,2500200,3472600,4924400,6766700,5878300,7829500,10050800,7356500,12785200,15061000,7499400,5679500,4601200,4560100,3611700,5255900,8691500,5517000,6445200,4474800,4457600,9312900,6652500,4031900,4195800,3405100,3986000,9980900,8528300,5739800,3373200,5720600,6620700,5537300,4106300,3662800,4931300,3187400,2286400,3636400,2197900,2634600,4116600,2913200,4715400,2981800,2544400,3187400,7277000,3778700,1721900,12109300,
207,CVX,1984,RR,Energy,862400,603200,990800,740400,1583200,959200,541600,729600,319200,572800,1862000,648000,828000,723600,624400,2687200,2944400,2899600,1794800,1691200,2056800,2002000,778000,3635600,4352000,1746800,1862800,1545200,2096000,1176800,1622000,1149200,984000,1080400,793200,744000,1497600,1166000,1113600,1060800,744000,1317600,1122000,1207200,1126000,1039600,1084800,1806400,1145600,985200,2405600,965600,1158400,703600,1230800,1694800,1347200,1121600,3214400,1964000,
208,BTI,1984,RR,Consumer Discretionary,68400,81200,125600,135600,76400,23600,81200,12400,10000,80800,17600,50000,17200,31200,52800,337600,99200,916800,32800,327200,272400,316000,208800,107600,32000,1041600,563200,284000,656400,646400,664400,151600,68400,170800,80800,104800,41200,109600,60400,216400,163600,463200,4448400,426000,387600,700800,304400,307200,2542000,209600,61600,64000,828400,1257600,794000,85200,1040800,1410800,2183200,2586000,
209,GIS,1984,RR,Consumer Staples,2200800,4537600,998800,1254400,508800,427600,698800,1056800,129600,1515600,1314400,590400,272800,371600,720000,675600,2729200,1459600,2050000,1314400,1010400,8546800,3770800,1140000,2940400,1087600,778000,1765200,431600,1686000,2053600,1469200,3281200,545600,567200,2249200,3281200,8337600,932800,2890000,1734400,3753600,1546400,882400,1204000,814800,791600,718000,5104800,3933600,2562800,996800,1120800,1171200,1798400,996800,2440800,1066400,3498000,4272400,
210,DD,1984,RR,Materials,1110900,1338000,671700,1000900,969300,674600,749500,722300,562100,799400,1164100,481800,708400,844300,722300,758700,1866600,2368300,1513700,1884900,795000,977600,710300,326200,783600,1150800,641300,988500,778500,2035400,1781900,1123800,718900,537000,1166000,972500,1147000,1092600,638000,767000,693200,1188900,1445000,3743400,5270500,516800,791600,1000900,1029600,835900,740600,914300,1358900,774800,860100,765300,1045200,768400,1453100,1307800,
211,GE,1984,RR,Industrials,10266000,8701000,10580500,10211100,13231200,15018400,10455700,6197500,5244000,9250100,13510800,20332400,9325000,15025900,8968100,11865900,21670200,6931300,12227900,11311800,10305900,8379000,11239400,8601200,12440000,9929000,17357100,10330900,12160500,12991600,23043000,12182900,11960800,7408100,10797600,9352500,9876600,11913400,10193600,15971900,17027700,11364200,11691200,18096000,18822300,22156900,22279200,10343400,9135300,15380300,20946400,8251700,11024800,7006200,6841500,10003900,12744500,9192700,26682200,20624400,
212,AA,1984,RR,Materials,883800,351500,649800,554300,886800,1065900,336200,669400,150000,703700,538300,407700,1331900,1842300,626200,871900,816900,3320000,1071900,489600,990300,504300,651800,404700,1207700,1258400,3187600,1533000,854500,1374500,907800,689300,454400,729000,830900,581500,559300,881800,449000,1216700,511900,1419400,869900,1099600,456000,923000,821200,915800,371700,830500,1124500,652400,526300,339200,714100,502900,594200,493000,1298300,920800,
213,S,1984,RR,Consumer Cyclical,8332000,1933200,222400,2776800,1144800,2324800,567200,674400,530400,707200,1287600,217200,608000,280000,160000,210400,786800,433600,231200,269600,348800,444000,390800,386400,235600,486800,1462400,703600,1118400,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,703600,
214,IBM,1984,RR,Information Technology,4132000,2852800,2836000,3288400,4056000,5104000,2888000,2298000,1736000,3671600,6940000,5528000,4800000,4300000,4616000,3079600,1384000,7480000,3840400,4880000,3421200,4264000,2568000,1527600,3962000,3506800,4800000,3092000,2358800,5080000,6672000,4204000,3776800,3130800,4440000,3951600,2830400,4472000,4292000,5440000,4252000,4092000,4052000,5268000,3790800,4136000,3326800,5212000,3988000,5104000,5696000,4060000,6844000,5140000,2748800,4588000,5464000,4244000,7976000,6568000,
215,NAV,1984,RR,Industrials,13200,5400,6500,9300,23800,45600,13200,5700,10100,13400,8000,12300,11400,12900,9800,8100,10300,18600,8200,8500,10700,5200,6600,5900,10900,10500,5700,6600,39800,53500,21600,9800,11800,6600,10100,11700,22200,21100,46600,74500,71400,67300,86300,223100,127900,56800,84400,29100,18300,21100,15700,12100,24500,15300,15100,46900,59600,60700,87600,51000,
216,MRK,1984,RR,Health Care,4752000,4489200,3060000,3211200,3376800,3808800,9324000,5558400,6303600,9403200,13672800,7102800,7304400,3754800,6206400,3981600,7394400,23198400,5032800,5515200,3978000,7074000,2422800,1749600,4536000,3654000,8985600,8816400,4899600,5698800,4834800,3974400,3380400,1724400,4183200,3805200,7970400,7538400,2660400,3715200,2980800,8092800,3110400,10576800,8899200,9140400,4456800,3409200,5824800,3412800,3780000,3283200,5076000,11160000,7322400,7556400,7369200,7966800,10465200,11959200,
